user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,Tenure_Group,Usage_Group,Payment_Risk
2353,"2023-10-29 00:00:00",Basic,199,6.8,0,5,6,47,No,"6-12 Months","Medium Usage","High Delay"
2354,"2023-12-12 00:00:00",Basic,199,13.6,0,2,34,40,Yes,"1+ Year","Medium Usage","No/Low Delay"
2355,"2024-06-15 00:00:00",Basic,199,23.4,6,3,32,50,Yes,"1+ Year","High Usage","High Delay"
2356,"2023-02-13 00:00:00",Premium,699,3.4,2,3,7,49,Yes,"6-12 Months","Low Usage","High Delay"
2357,"2024-09-14 00:00:00",Basic,199,13.2,3,2,4,24,Yes,"0-6 Months","Medium Usage","No/Low Delay"
2358,"2023-08-06 00:00:00",Basic,199,10,7,0,2,20,No,"0-6 Months","Medium Usage","No/Low Delay"
2359,"2024-03-16 00:00:00",Basic,199,19.3,4,2,12,22,Yes,"6-12 Months","High Usage","No/Low Delay"
2360,"2024-03-10 00:00:00",Premium,699,5,1,3,36,40,No,"1+ Year","Medium Usage","High Delay"
2361,"2023-02-11 00:00:00",Premium,699,15.7,8,2,10,18,No,"6-12 Months","High Usage","No/Low Delay"
2362,"2024-04-03 00:00:00",Basic,199,7.9,8,0,16,50,No,"1+ Year","Medium Usage","No/Low Delay"
2363,"2024-06-25 00:00:00",Basic,199,7.8,7,5,22,58,Yes,"1+ Year","Medium Usage","High Delay"
2364,"2023-05-08 00:00:00",Basic,199,1.6,3,5,27,23,Yes,"1+ Year","Low Usage","High Delay"
2365,"2023-02-18 00:00:00",Basic,199,16.8,7,5,7,44,Yes,"6-12 Months","High Usage","High Delay"
2366,"2023-01-17 00:00:00",Premium,699,24.8,1,2,24,18,No,"1+ Year","High Usage","No/Low Delay"
2367,"2024-08-09 00:00:00",Premium,699,24.8,2,3,29,48,Yes,"1+ Year","High Usage","High Delay"
2368,"2024-10-19 00:00:00",Premium,699,19.3,6,5,27,18,No,"1+ Year","High Usage","High Delay"
2369,"2024-01-10 00:00:00",Premium,699,2.7,8,2,30,9,Yes,"1+ Year","Low Usage","No/Low Delay"
2370,"2023-10-29 00:00:00",Premium,699,16.1,3,1,25,21,No,"1+ Year","High Usage","No/Low Delay"
2371,"2023-07-09 00:00:00",Basic,199,22.2,3,1,33,56,Yes,"1+ Year","High Usage","No/Low Delay"
2372,"2023-02-26 00:00:00",Basic,199,19.6,6,3,19,36,Yes,"1+ Year","High Usage","High Delay"
2373,"2024-04-13 00:00:00",Standard,399,24.8,7,1,2,25,No,"0-6 Months","High Usage","No/Low Delay"
2374,"2023-08-22 00:00:00",Standard,399,16.2,2,5,2,13,Yes,"0-6 Months","High Usage","High Delay"
2375,"2024-06-16 00:00:00",Premium,699,8.5,5,5,15,15,No,"1+ Year","Medium Usage","High Delay"
2376,"2024-02-22 00:00:00",Basic,199,19,4,0,36,57,Yes,"1+ Year","High Usage","No/Low Delay"
2377,"2023-05-31 00:00:00",Premium,699,24.5,6,2,8,1,No,"6-12 Months","High Usage","No/Low Delay"
2378,"2024-07-17 00:00:00",Standard,399,13.8,2,3,23,42,Yes,"1+ Year","Medium Usage","High Delay"
2379,"2024-03-12 00:00:00",Standard,399,8.9,1,1,25,0,No,"1+ Year","Medium Usage","No/Low Delay"
2380,"2023-05-04 00:00:00",Basic,199,19.3,8,2,10,36,Yes,"6-12 Months","High Usage","No/Low Delay"
2381,"2023-11-15 00:00:00",Standard,399,19.5,6,4,13,9,Yes,"1+ Year","High Usage","High Delay"
2382,"2024-05-04 00:00:00",Premium,699,15.8,0,0,18,53,No,"1+ Year","High Usage","No/Low Delay"
2383,"2024-02-03 00:00:00",Basic,199,0.7,8,3,1,38,Yes,"0-6 Months","Low Usage","High Delay"
2384,"2024-11-15 00:00:00",Basic,199,3.4,6,4,4,12,Yes,"0-6 Months","Low Usage","High Delay"
2385,"2024-06-24 00:00:00",Basic,199,20.7,0,0,22,60,Yes,"1+ Year","High Usage","No/Low Delay"
2386,"2024-02-22 00:00:00",Basic,199,2.5,1,5,18,20,Yes,"1+ Year","Low Usage","High Delay"
2387,"2023-02-21 00:00:00",Basic,199,5.3,7,5,34,26,Yes,"1+ Year","Medium Usage","High Delay"
2388,"2024-03-27 00:00:00",Premium,699,5.9,4,2,24,1,No,"1+ Year","Medium Usage","No/Low Delay"
2389,"2023-05-24 00:00:00",Standard,399,10.1,0,5,19,60,Yes,"1+ Year","Medium Usage","High Delay"
2390,"2023-12-19 00:00:00",Premium,699,19.2,6,5,26,8,No,"1+ Year","High Usage","High Delay"
2391,"2024-01-29 00:00:00",Basic,199,20.1,7,5,36,40,No,"1+ Year","High Usage","High Delay"
2392,"2024-06-20 00:00:00",Basic,199,14.4,1,2,11,1,No,"6-12 Months","Medium Usage","No/Low Delay"
2393,"2023-04-02 00:00:00",Premium,699,6.9,3,1,35,12,No,"1+ Year","Medium Usage","No/Low Delay"
2394,"2024-02-15 00:00:00",Basic,199,9.3,2,1,21,22,No,"1+ Year","Medium Usage","No/Low Delay"
2395,"2023-06-18 00:00:00",Basic,199,13.8,1,3,30,0,Yes,"1+ Year","Medium Usage","High Delay"
2396,"2024-03-08 00:00:00",Premium,699,2.4,2,0,7,24,Yes,"6-12 Months","Low Usage","No/Low Delay"
2397,"2024-08-10 00:00:00",Basic,199,24.5,5,1,33,29,Yes,"1+ Year","High Usage","No/Low Delay"
2398,"2024-07-12 00:00:00",Standard,399,3.5,3,3,25,4,No,"1+ Year","Low Usage","High Delay"
2399,"2023-11-27 00:00:00",Standard,399,7,0,5,20,10,No,"1+ Year","Medium Usage","High Delay"
2400,"2023-04-07 00:00:00",Basic,199,21.7,4,4,10,2,No,"6-12 Months","High Usage","High Delay"
2401,"2023-09-14 00:00:00",Standard,399,7.5,0,1,18,28,Yes,"1+ Year","Medium Usage","No/Low Delay"
2402,"2024-05-26 00:00:00",Basic,199,12,1,1,26,57,No,"1+ Year","Medium Usage","No/Low Delay"
2403,"2024-10-16 00:00:00",Premium,699,4.7,2,0,33,0,No,"1+ Year","Low Usage","No/Low Delay"
2404,"2023-09-25 00:00:00",Basic,199,22.4,8,1,32,6,No,"1+ Year","High Usage","No/Low Delay"
2405,"2024-12-04 00:00:00",Premium,699,4.7,8,2,27,47,Yes,"1+ Year","Low Usage","No/Low Delay"
2406,"2023-09-06 00:00:00",Premium,699,6.2,6,1,29,55,No,"1+ Year","Medium Usage","No/Low Delay"
2407,"2024-08-09 00:00:00",Basic,199,4.8,5,3,33,1,Yes,"1+ Year","Low Usage","High Delay"
2408,"2024-11-28 00:00:00",Standard,399,12.6,8,5,2,40,Yes,"0-6 Months","Medium Usage","High Delay"
2409,"2023-08-30 00:00:00",Basic,199,12.2,0,3,30,55,No,"1+ Year","Medium Usage","High Delay"
2410,"2024-01-21 00:00:00",Standard,399,19.6,2,0,34,23,No,"1+ Year","High Usage","No/Low Delay"
2411,"2023-12-02 00:00:00",Premium,699,2.6,2,1,10,14,No,"6-12 Months","Low Usage","No/Low Delay"
2412,"2023-01-16 00:00:00",Premium,699,2.6,6,5,11,55,Yes,"6-12 Months","Low Usage","High Delay"
2413,"2023-06-03 00:00:00",Standard,399,24.7,1,5,35,16,No,"1+ Year","High Usage","High Delay"
2414,"2024-08-04 00:00:00",Premium,699,13.3,2,0,5,36,Yes,"0-6 Months","Medium Usage","No/Low Delay"
2415,"2024-11-29 00:00:00",Standard,399,19,0,4,30,37,Yes,"1+ Year","High Usage","High Delay"
2416,"2023-01-17 00:00:00",Standard,399,11,8,2,16,50,Yes,"1+ Year","Medium Usage","No/Low Delay"
2417,"2024-09-11 00:00:00",Basic,199,22.4,0,2,9,51,Yes,"6-12 Months","High Usage","No/Low Delay"
2418,"2024-12-09 00:00:00",Premium,699,16.7,8,3,15,46,Yes,"1+ Year","High Usage","High Delay"
2419,"2024-09-16 00:00:00",Standard,399,24.2,2,2,33,56,No,"1+ Year","High Usage","No/Low Delay"
2420,"2024-07-12 00:00:00",Premium,699,15.9,1,2,36,22,Yes,"1+ Year","High Usage","No/Low Delay"
2421,"2024-01-01 00:00:00",Premium,699,24.1,0,5,30,41,Yes,"1+ Year","High Usage","High Delay"
2422,"2024-07-06 00:00:00",Basic,199,22.4,6,3,16,24,Yes,"1+ Year","High Usage","High Delay"
2423,"2024-09-20 00:00:00",Premium,699,1.1,7,2,12,24,Yes,"6-12 Months","Low Usage","No/Low Delay"
2424,"2024-09-30 00:00:00",Basic,199,12.6,8,3,30,24,Yes,"1+ Year","Medium Usage","High Delay"
2425,"2023-07-20 00:00:00",Premium,699,12.9,2,1,28,20,No,"1+ Year","Medium Usage","No/Low Delay"
2426,"2024-02-13 00:00:00",Standard,399,19.9,8,2,3,43,Yes,"0-6 Months","High Usage","No/Low Delay"
2427,"2023-01-31 00:00:00",Premium,699,17.2,3,2,12,3,No,"6-12 Months","High Usage","No/Low Delay"
2428,"2024-12-03 00:00:00",Premium,699,19,6,3,24,46,Yes,"1+ Year","High Usage","High Delay"
2429,"2023-06-30 00:00:00",Standard,399,1.3,1,1,3,17,No,"0-6 Months","Low Usage","No/Low Delay"
2430,"2024-02-07 00:00:00",Premium,699,21.4,4,2,22,11,No,"1+ Year","High Usage","No/Low Delay"
2431,"2023-09-10 00:00:00",Standard,399,5.3,5,4,26,18,Yes,"1+ Year","Medium Usage","High Delay"
2432,"2023-07-19 00:00:00",Premium,699,17.2,4,3,9,53,No,"6-12 Months","High Usage","High Delay"
2433,"2023-12-02 00:00:00",Premium,699,8.8,2,2,7,5,No,"6-12 Months","Medium Usage","No/Low Delay"
2434,"2024-02-03 00:00:00",Basic,199,19.2,7,1,35,58,No,"1+ Year","High Usage","No/Low Delay"
2435,"2024-09-14 00:00:00",Basic,199,10.4,3,5,11,14,Yes,"6-12 Months","Medium Usage","High Delay"
2436,"2024-01-14 00:00:00",Premium,699,3,8,0,24,35,Yes,"1+ Year","Low Usage","No/Low Delay"
2437,"2024-07-26 00:00:00",Standard,399,23.8,7,4,2,16,No,"0-6 Months","High Usage","High Delay"
2438,"2023-08-18 00:00:00",Standard,399,15.4,7,5,2,18,No,"0-6 Months","High Usage","High Delay"
2439,"2024-08-13 00:00:00",Basic,199,8,1,5,13,57,Yes,"1+ Year","Medium Usage","High Delay"
2440,"2024-12-22 00:00:00",Basic,199,22.9,7,1,8,3,Yes,"6-12 Months","High Usage","No/Low Delay"
2441,"2024-02-08 00:00:00",Standard,399,7.1,0,0,16,53,No,"1+ Year","Medium Usage","No/Low Delay"
2442,"2023-07-27 00:00:00",Standard,399,8.5,7,0,6,20,No,"6-12 Months","Medium Usage","No/Low Delay"
2443,"2024-03-05 00:00:00",Basic,199,18.4,5,4,14,56,Yes,"1+ Year","High Usage","High Delay"
2444,"2023-01-17 00:00:00",Standard,399,2.9,6,3,34,54,Yes,"1+ Year","Low Usage","High Delay"
2445,"2023-04-22 00:00:00",Premium,699,23.8,2,5,18,55,No,"1+ Year","High Usage","High Delay"
2446,"2024-06-25 00:00:00",Standard,399,1.4,5,1,6,29,Yes,"6-12 Months","Low Usage","No/Low Delay"
2447,"2024-05-04 00:00:00",Basic,199,12.1,0,4,34,46,No,"1+ Year","Medium Usage","High Delay"
2448,"2023-12-23 00:00:00",Basic,199,9.3,3,4,18,33,Yes,"1+ Year","Medium Usage","High Delay"
2449,"2024-03-14 00:00:00",Standard,399,22.3,5,4,11,51,No,"6-12 Months","High Usage","High Delay"
2450,"2024-07-05 00:00:00",Standard,399,23.9,8,3,4,50,No,"0-6 Months","High Usage","High Delay"
2451,"2024-06-06 00:00:00",Standard,399,7.8,2,1,18,31,No,"1+ Year","Medium Usage","No/Low Delay"
2452,"2024-01-08 00:00:00",Standard,399,13.8,5,5,18,37,Yes,"1+ Year","Medium Usage","High Delay"
2453,"2023-03-26 00:00:00",Standard,399,4.9,2,2,19,39,No,"1+ Year","Low Usage","No/Low Delay"
2454,"2023-02-10 00:00:00",Premium,699,24.6,0,1,28,59,No,"1+ Year","High Usage","No/Low Delay"
2455,"2023-08-26 00:00:00",Basic,199,20.1,5,5,10,14,No,"6-12 Months","High Usage","High Delay"
2456,"2023-08-02 00:00:00",Basic,199,3.7,1,2,16,55,Yes,"1+ Year","Low Usage","No/Low Delay"
2457,"2024-03-11 00:00:00",Basic,199,8.8,0,4,21,13,No,"1+ Year","Medium Usage","High Delay"
2458,"2024-06-21 00:00:00",Premium,699,17.2,4,2,12,18,No,"6-12 Months","High Usage","No/Low Delay"
2459,"2024-12-07 00:00:00",Premium,699,10,7,1,25,31,No,"1+ Year","Medium Usage","No/Low Delay"
2460,"2024-02-28 00:00:00",Basic,199,11.5,7,5,28,60,Yes,"1+ Year","Medium Usage","High Delay"
2461,"2024-01-13 00:00:00",Basic,199,3.7,8,5,1,45,Yes,"0-6 Months","Low Usage","High Delay"
2462,"2023-06-27 00:00:00",Standard,399,23.8,1,4,14,13,No,"1+ Year","High Usage","High Delay"
2463,"2023-03-06 00:00:00",Premium,699,20.3,1,5,35,8,Yes,"1+ Year","High Usage","High Delay"
2464,"2023-03-02 00:00:00",Basic,199,15.4,0,5,13,19,No,"1+ Year","High Usage","High Delay"
2465,"2023-06-13 00:00:00",Standard,399,22.2,8,1,1,26,Yes,"0-6 Months","High Usage","No/Low Delay"
2466,"2024-02-18 00:00:00",Basic,199,11.8,0,4,36,10,No,"1+ Year","Medium Usage","High Delay"
2467,"2024-04-20 00:00:00",Premium,699,16.8,2,1,6,57,No,"6-12 Months","High Usage","No/Low Delay"
2468,"2023-05-19 00:00:00",Standard,399,18.8,5,4,17,40,Yes,"1+ Year","High Usage","High Delay"
2469,"2024-06-07 00:00:00",Standard,399,21.6,0,2,10,9,No,"6-12 Months","High Usage","No/Low Delay"
2470,"2023-02-24 00:00:00",Premium,699,9.9,8,1,30,46,Yes,"1+ Year","Medium Usage","No/Low Delay"
2471,"2024-04-13 00:00:00",Premium,699,18.1,1,5,12,30,Yes,"6-12 Months","High Usage","High Delay"
2472,"2023-07-10 00:00:00",Premium,699,5.4,3,4,14,41,Yes,"1+ Year","Medium Usage","High Delay"
2473,"2023-08-08 00:00:00",Basic,199,5,2,4,21,36,No,"1+ Year","Medium Usage","High Delay"
2474,"2024-11-04 00:00:00",Premium,699,22.1,1,5,27,27,No,"1+ Year","High Usage","High Delay"
2475,"2023-06-20 00:00:00",Premium,699,16.2,3,4,5,35,Yes,"0-6 Months","High Usage","High Delay"
2476,"2023-07-28 00:00:00",Standard,399,17.7,3,4,24,54,No,"1+ Year","High Usage","High Delay"
2477,"2024-10-22 00:00:00",Standard,399,23.5,4,3,36,7,Yes,"1+ Year","High Usage","High Delay"
2478,"2024-08-07 00:00:00",Standard,399,5.9,6,2,32,15,No,"1+ Year","Medium Usage","No/Low Delay"
2479,"2023-07-04 00:00:00",Standard,399,21.7,7,4,17,45,Yes,"1+ Year","High Usage","High Delay"
2480,"2023-12-06 00:00:00",Standard,399,0.6,2,3,29,4,Yes,"1+ Year","Low Usage","High Delay"
2481,"2024-12-25 00:00:00",Basic,199,19.1,7,5,30,7,Yes,"1+ Year","High Usage","High Delay"
2482,"2023-01-29 00:00:00",Standard,399,14.7,8,4,9,15,Yes,"6-12 Months","Medium Usage","High Delay"
2483,"2023-02-25 00:00:00",Premium,699,3.8,5,3,7,46,Yes,"6-12 Months","Low Usage","High Delay"
2484,"2024-09-13 00:00:00",Premium,699,4.7,0,2,13,48,Yes,"1+ Year","Low Usage","No/Low Delay"
2485,"2023-08-04 00:00:00",Premium,699,13.2,8,4,30,28,Yes,"1+ Year","Medium Usage","High Delay"
2486,"2024-02-08 00:00:00",Premium,699,16.9,5,1,24,15,No,"1+ Year","High Usage","No/Low Delay"
2487,"2024-10-22 00:00:00",Basic,199,5.4,4,2,3,15,No,"0-6 Months","Medium Usage","No/Low Delay"
2488,"2023-08-04 00:00:00",Basic,199,3.2,1,2,21,53,No,"1+ Year","Low Usage","No/Low Delay"
2489,"2024-08-23 00:00:00",Premium,699,1.1,2,5,6,36,Yes,"6-12 Months","Low Usage","High Delay"
2490,"2024-10-31 00:00:00",Premium,699,16.8,1,2,23,12,No,"1+ Year","High Usage","No/Low Delay"
2491,"2024-04-26 00:00:00",Premium,699,5.2,3,0,33,36,No,"1+ Year","Medium Usage","No/Low Delay"
2492,"2023-05-29 00:00:00",Basic,199,17.3,7,0,14,38,No,"1+ Year","High Usage","No/Low Delay"
2493,"2024-12-04 00:00:00",Standard,399,16,2,0,4,13,No,"0-6 Months","High Usage","No/Low Delay"
2494,"2024-11-20 00:00:00",Premium,699,10.5,2,0,30,7,No,"1+ Year","Medium Usage","No/Low Delay"
2495,"2023-02-12 00:00:00",Basic,199,3.3,6,0,8,8,No,"6-12 Months","Low Usage","No/Low Delay"
2496,"2024-03-24 00:00:00",Basic,199,11.4,5,5,3,47,No,"0-6 Months","Medium Usage","High Delay"
2497,"2024-03-17 00:00:00",Basic,199,23.2,3,0,13,18,No,"1+ Year","High Usage","No/Low Delay"
2498,"2024-11-12 00:00:00",Standard,399,5.6,0,5,22,11,No,"1+ Year","Medium Usage","High Delay"
2499,"2023-01-24 00:00:00",Standard,399,3,4,1,34,6,Yes,"1+ Year","Low Usage","No/Low Delay"
2500,"2024-11-11 00:00:00",Premium,699,15.8,2,2,26,55,Yes,"1+ Year","High Usage","No/Low Delay"
2501,"2024-08-28 00:00:00",Standard,399,4.2,4,3,9,8,Yes,"6-12 Months","Low Usage","High Delay"
2502,"2023-03-09 00:00:00",Basic,199,24.9,5,5,24,24,No,"1+ Year","High Usage","High Delay"
2503,"2023-12-20 00:00:00",Premium,699,20.2,3,5,1,42,Yes,"0-6 Months","High Usage","High Delay"
2504,"2023-10-10 00:00:00",Basic,199,20.7,1,1,32,29,Yes,"1+ Year","High Usage","No/Low Delay"
2505,"2023-11-11 00:00:00",Basic,199,23.4,8,2,28,34,Yes,"1+ Year","High Usage","No/Low Delay"
2506,"2023-06-09 00:00:00",Basic,199,21.2,4,0,14,56,No,"1+ Year","High Usage","No/Low Delay"
2507,"2023-06-15 00:00:00",Basic,199,24.8,0,3,10,7,No,"6-12 Months","High Usage","High Delay"
2508,"2023-03-04 00:00:00",Standard,399,14.2,4,0,15,10,No,"1+ Year","Medium Usage","No/Low Delay"
2509,"2023-10-16 00:00:00",Standard,399,11.1,0,3,6,14,Yes,"6-12 Months","Medium Usage","High Delay"
2510,"2024-10-08 00:00:00",Premium,699,8.9,4,1,7,52,No,"6-12 Months","Medium Usage","No/Low Delay"
2511,"2023-01-18 00:00:00",Premium,699,5.9,4,0,1,15,Yes,"0-6 Months","Medium Usage","No/Low Delay"
2512,"2024-10-17 00:00:00",Premium,699,22.7,6,3,24,36,No,"1+ Year","High Usage","High Delay"
2513,"2024-08-27 00:00:00",Standard,399,10.9,4,4,24,4,Yes,"1+ Year","Medium Usage","High Delay"
2514,"2024-05-06 00:00:00",Premium,699,9.6,6,1,23,60,Yes,"1+ Year","Medium Usage","No/Low Delay"
2515,"2023-02-15 00:00:00",Basic,199,21,4,3,9,27,Yes,"6-12 Months","High Usage","High Delay"
2516,"2024-02-27 00:00:00",Premium,699,19.3,8,0,4,2,Yes,"0-6 Months","High Usage","No/Low Delay"
2517,"2024-05-15 00:00:00",Premium,699,3,6,2,15,48,Yes,"1+ Year","Low Usage","No/Low Delay"
2518,"2024-11-17 00:00:00",Basic,199,13.1,8,0,28,33,Yes,"1+ Year","Medium Usage","No/Low Delay"
2519,"2024-12-22 00:00:00",Standard,399,3.1,0,5,29,6,No,"1+ Year","Low Usage","High Delay"
2520,"2023-09-10 00:00:00",Basic,199,2.6,8,0,30,26,Yes,"1+ Year","Low Usage","No/Low Delay"
2521,"2023-10-22 00:00:00",Basic,199,18,5,0,30,3,No,"1+ Year","High Usage","No/Low Delay"
2522,"2023-06-29 00:00:00",Standard,399,23.9,7,2,34,12,No,"1+ Year","High Usage","No/Low Delay"
2523,"2024-06-24 00:00:00",Basic,199,1.1,6,1,13,22,Yes,"1+ Year","Low Usage","No/Low Delay"
2524,"2023-07-29 00:00:00",Premium,699,11.4,6,4,23,16,Yes,"1+ Year","Medium Usage","High Delay"
2525,"2023-07-25 00:00:00",Basic,199,0.6,3,5,36,51,No,"1+ Year","Low Usage","High Delay"
2526,"2024-02-08 00:00:00",Premium,699,4.3,7,2,26,53,Yes,"1+ Year","Low Usage","No/Low Delay"
2527,"2024-12-17 00:00:00",Standard,399,2.4,1,4,10,15,No,"6-12 Months","Low Usage","High Delay"
2528,"2023-11-15 00:00:00",Standard,399,1.3,4,3,2,26,Yes,"0-6 Months","Low Usage","High Delay"
2529,"2024-11-13 00:00:00",Standard,399,19,1,0,2,28,No,"0-6 Months","High Usage","No/Low Delay"
2530,"2024-08-22 00:00:00",Standard,399,22.9,0,0,8,47,No,"6-12 Months","High Usage","No/Low Delay"
2531,"2024-12-17 00:00:00",Basic,199,19.3,8,0,35,52,No,"1+ Year","High Usage","No/Low Delay"
2532,"2023-03-09 00:00:00",Premium,699,14.6,5,1,18,42,No,"1+ Year","Medium Usage","No/Low Delay"
2533,"2024-10-24 00:00:00",Standard,399,1.5,8,0,12,51,Yes,"6-12 Months","Low Usage","No/Low Delay"
2534,"2024-10-16 00:00:00",Premium,699,23.3,6,4,32,33,No,"1+ Year","High Usage","High Delay"
2535,"2024-01-27 00:00:00",Basic,199,5.4,7,5,5,7,No,"0-6 Months","Medium Usage","High Delay"
2536,"2023-04-12 00:00:00",Premium,699,18.9,1,3,36,58,Yes,"1+ Year","High Usage","High Delay"
2537,"2023-09-12 00:00:00",Basic,199,12.4,0,3,14,30,Yes,"1+ Year","Medium Usage","High Delay"
2538,"2024-06-11 00:00:00",Basic,199,19.2,6,1,12,13,No,"6-12 Months","High Usage","No/Low Delay"
2539,"2023-03-10 00:00:00",Premium,699,14.8,1,4,19,28,No,"1+ Year","Medium Usage","High Delay"
2540,"2024-04-23 00:00:00",Premium,699,4.5,6,5,17,8,Yes,"1+ Year","Low Usage","High Delay"
2541,"2023-02-26 00:00:00",Basic,199,11.8,8,1,33,6,Yes,"1+ Year","Medium Usage","No/Low Delay"
2542,"2024-07-12 00:00:00",Basic,199,16,4,0,2,54,No,"0-6 Months","High Usage","No/Low Delay"
2543,"2024-08-21 00:00:00",Basic,199,9.5,8,4,16,32,No,"1+ Year","Medium Usage","High Delay"
2544,"2024-07-04 00:00:00",Standard,399,22.5,1,3,10,1,No,"6-12 Months","High Usage","High Delay"
2545,"2023-03-14 00:00:00",Premium,699,23.2,8,0,19,52,No,"1+ Year","High Usage","No/Low Delay"
2546,"2023-05-04 00:00:00",Premium,699,22.4,4,4,26,8,Yes,"1+ Year","High Usage","High Delay"
2547,"2024-01-18 00:00:00",Standard,399,13.3,3,4,23,28,No,"1+ Year","Medium Usage","High Delay"
2548,"2024-03-04 00:00:00",Standard,399,13.7,0,0,1,16,No,"0-6 Months","Medium Usage","No/Low Delay"
2549,"2024-07-30 00:00:00",Standard,399,12.1,1,1,21,53,Yes,"1+ Year","Medium Usage","No/Low Delay"
2550,"2023-06-11 00:00:00",Basic,199,15.1,1,5,20,42,Yes,"1+ Year","High Usage","High Delay"
2551,"2024-07-27 00:00:00",Premium,699,17,4,1,32,38,No,"1+ Year","High Usage","No/Low Delay"
2552,"2024-05-03 00:00:00",Premium,699,11.9,6,4,10,60,No,"6-12 Months","Medium Usage","High Delay"
2553,"2023-04-01 00:00:00",Premium,699,7,5,1,4,45,Yes,"0-6 Months","Medium Usage","No/Low Delay"
2554,"2024-10-19 00:00:00",Premium,699,3.3,6,0,28,31,No,"1+ Year","Low Usage","No/Low Delay"
2555,"2024-01-22 00:00:00",Basic,199,12.4,8,4,12,14,Yes,"6-12 Months","Medium Usage","High Delay"
2556,"2024-11-05 00:00:00",Standard,399,19.6,7,4,7,51,No,"6-12 Months","High Usage","High Delay"
2557,"2024-10-17 00:00:00",Premium,699,5,0,4,26,59,Yes,"1+ Year","Medium Usage","High Delay"
2558,"2024-03-15 00:00:00",Standard,399,9.9,3,5,25,16,No,"1+ Year","Medium Usage","High Delay"
2559,"2023-06-06 00:00:00",Basic,199,11.6,4,1,18,4,No,"1+ Year","Medium Usage","No/Low Delay"
2560,"2023-09-06 00:00:00",Premium,699,3,2,1,22,59,Yes,"1+ Year","Low Usage","No/Low Delay"
2561,"2024-08-10 00:00:00",Premium,699,7.2,8,1,27,0,No,"1+ Year","Medium Usage","No/Low Delay"
2562,"2023-02-12 00:00:00",Basic,199,13.6,8,5,18,32,Yes,"1+ Year","Medium Usage","High Delay"
2563,"2024-06-23 00:00:00",Standard,399,24.6,6,3,9,9,No,"6-12 Months","High Usage","High Delay"
2564,"2023-04-26 00:00:00",Standard,399,10.9,1,0,5,19,Yes,"0-6 Months","Medium Usage","No/Low Delay"
2565,"2023-08-27 00:00:00",Premium,699,9.3,2,1,16,45,No,"1+ Year","Medium Usage","No/Low Delay"
2566,"2023-02-14 00:00:00",Basic,199,18.1,0,2,31,11,No,"1+ Year","High Usage","No/Low Delay"
2567,"2024-12-18 00:00:00",Standard,399,14.1,1,3,21,21,No,"1+ Year","Medium Usage","High Delay"
2568,"2023-05-08 00:00:00",Basic,199,9.3,4,2,11,31,Yes,"6-12 Months","Medium Usage","No/Low Delay"
2569,"2023-01-29 00:00:00",Premium,699,11,0,1,7,44,Yes,"6-12 Months","Medium Usage","No/Low Delay"
2570,"2023-03-08 00:00:00",Premium,699,10.4,1,3,27,48,No,"1+ Year","Medium Usage","High Delay"
2571,"2023-02-12 00:00:00",Premium,699,17.7,8,4,9,48,Yes,"6-12 Months","High Usage","High Delay"
2572,"2023-05-29 00:00:00",Premium,699,23.9,0,3,35,29,No,"1+ Year","High Usage","High Delay"
2573,"2023-04-18 00:00:00",Basic,199,2.5,4,3,18,33,Yes,"1+ Year","Low Usage","High Delay"
2574,"2024-07-13 00:00:00",Basic,199,15.8,6,5,21,24,No,"1+ Year","High Usage","High Delay"
2575,"2024-09-25 00:00:00",Standard,399,15.6,3,5,35,37,Yes,"1+ Year","High Usage","High Delay"
2576,"2023-04-03 00:00:00",Premium,699,8.1,8,3,29,36,Yes,"1+ Year","Medium Usage","High Delay"
2577,"2024-09-20 00:00:00",Standard,399,14.9,5,5,22,3,Yes,"1+ Year","Medium Usage","High Delay"
2578,"2024-01-26 00:00:00",Basic,199,1.9,7,2,12,15,Yes,"6-12 Months","Low Usage","No/Low Delay"
2579,"2023-03-05 00:00:00",Premium,699,9.1,1,3,3,5,No,"0-6 Months","Medium Usage","High Delay"
2580,"2023-09-12 00:00:00",Basic,199,18.9,8,3,35,13,Yes,"1+ Year","High Usage","High Delay"
2581,"2024-01-24 00:00:00",Standard,399,3,4,2,9,23,Yes,"6-12 Months","Low Usage","No/Low Delay"
2582,"2024-08-17 00:00:00",Standard,399,1.7,4,1,1,19,No,"0-6 Months","Low Usage","No/Low Delay"
2583,"2024-07-24 00:00:00",Standard,399,1.7,6,3,12,43,Yes,"6-12 Months","Low Usage","High Delay"
2584,"2023-09-26 00:00:00",Premium,699,11.1,6,0,28,20,No,"1+ Year","Medium Usage","No/Low Delay"
2585,"2024-05-16 00:00:00",Basic,199,20.6,4,2,1,27,No,"0-6 Months","High Usage","No/Low Delay"
2586,"2023-11-12 00:00:00",Standard,399,13.7,0,4,22,28,No,"1+ Year","Medium Usage","High Delay"
2587,"2023-09-06 00:00:00",Standard,399,5.2,8,4,15,1,Yes,"1+ Year","Medium Usage","High Delay"
2588,"2024-03-04 00:00:00",Standard,399,20.1,6,1,17,54,No,"1+ Year","High Usage","No/Low Delay"
2589,"2023-12-22 00:00:00",Standard,399,1.8,6,5,19,21,Yes,"1+ Year","Low Usage","High Delay"
